,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15,year,month,day
19671,720000.0,4,2.5,3420,17038,2.0,0,0,3,9,3420,0,2007,0,0.36750483558994196,0.8011716669625422,2014,8,15
19672,460000.0,4,3.5,2870,3225,2.0,0,3,3,9,2070,800,2006,0,0.22243713733075432,0.34315639978696966,2014,10,2
19673,375000.0,3,2.5,1600,2042,2.0,0,0,3,8,1600,0,2005,0,0.1595744680851064,0.04254689626605125,2014,11,19
19674,386180.0,2,1.5,960,1829,2.0,0,0,3,7,960,0,2005,0,0.1644100580270793,0.06970826676134682,2015,5,11
19675,280000.0,3,2.75,1740,5639,1.0,0,3,3,7,1740,0,2010,0,0.3404255319148936,0.27693946387360197,2015,1,14
19676,359000.0,4,2.5,2575,4725,2.0,0,0,3,8,2575,0,2011,0,0.3781431334622824,0.27646606308065563,2014,8,8
19677,785000.0,5,3.25,3660,11995,2.0,0,2,3,10,3660,0,2006,0,0.5222437137330754,0.626664299662702,2014,5,2
19678,425000.0,3,2.25,1420,1230,2.0,0,0,3,8,940,480,2009,0,0.1508704061895551,0.0342623823894905,2015,2,6
19679,575000.0,5,2.5,3070,7200,2.0,0,0,3,8,3070,0,2005,0,0.3810444874274661,0.3875377241256879,2015,5,4
19681,1850000.0,4,3.25,4160,10335,2.0,0,0,3,10,4160,0,2014,0,0.23597678916827852,0.5729333096632937,2015,5,6
19682,720000.0,4,3.25,3276,10801,2.0,0,0,3,9,3276,0,2008,0,0.2688588007736944,0.6512219657967928,2015,2,18
19683,390000.0,5,3.75,2890,5000,1.0,0,0,3,7,1310,1580,2006,0,0.25338491295938104,0.2642759926622877,2014,5,6
19684,2205000.0,3,2.5,3430,10177,2.0,0,0,3,10,3430,0,2014,0,0.4816247582205029,0.6916385584945856,2015,4,29
19685,1054690.0,4,3.5,3390,3979,2.0,0,0,3,9,2610,780,2014,0,0.528046421663443,0.20794129830167468,2014,7,2
19686,915000.0,6,3.75,2930,14980,2.0,0,3,3,9,2930,0,2013,0,0.5009671179883946,0.5997988046629978,2014,6,10
19687,562000.0,2,2.25,1300,1314,3.0,0,0,3,8,1300,0,2008,0,0.13152804642166344,0.03911474051719037,2015,4,22
19688,349000.0,2,1.75,1250,1208,2.0,0,0,3,7,1040,210,2007,0,0.12185686653771759,0.05947097461388248,2014,11,20
19689,375000.0,4,2.5,2310,7800,2.0,0,0,3,8,2310,0,2011,0,0.3268858800773694,0.38398721817859044,2014,8,14
19690,479950.0,2,2.25,1360,1336,3.0,0,0,3,8,1360,0,2008,0,0.12765957446808512,0.038108763832179426,2014,12,12
19691,319000.0,4,2.5,2020,5100,2.0,0,0,3,7,2020,0,2010,0,0.32495164410058025,0.297887448961477,2015,1,9
19692,325000.0,3,1.5,1270,1067,3.0,0,0,3,8,1270,0,2009,0,0.0909090909090909,0.027634771288241905,2014,10,3
19693,505657.0,4,2.75,2790,8092,2.0,0,0,3,8,2790,0,2013,0,0.41972920696324945,0.32564057044795547,2014,8,21
19694,340000.0,4,2.5,2320,4142,2.0,0,0,3,7,2320,0,2010,0,0.29593810444874274,0.2064619208237174,2015,3,5
19695,250000.0,3,2.5,1750,6351,2.0,0,0,3,7,1750,0,2012,0,0.1504835589941973,0.32197171430262145,2015,1,23
19696,349500.0,4,2.5,2030,4596,2.0,0,0,3,8,2030,0,2014,0,0.27466150870406186,0.2398958518255518,2014,9,26
19697,290750.0,3,2.5,1270,865,2.0,0,0,3,7,1080,190,2008,0,0.19535783365570597,0.42020237883898454,2015,4,24
19698,715000.0,5,3.25,2710,2356,2.0,0,0,3,8,2230,480,2013,0,0.2978723404255319,0.08621811941535003,2015,5,5
19699,689950.0,4,2.75,2520,8433,2.0,0,0,3,8,2520,0,2014,0,0.24564796905222436,0.42138588082135037,2014,8,11
19700,425000.0,2,2.5,1340,1263,3.0,0,0,3,8,1340,0,2008,0,0.17214700193423593,0.036037635363039236,2014,9,24
19701,657000.0,2,3.0,1570,1281,3.0,0,0,3,8,1570,0,2014,0,0.18375241779497098,0.1094147582697201,2015,1,19
19702,359950.0,4,3.5,2690,5564,2.0,0,0,3,7,2690,0,2007,0,0.30754352030947774,0.20089946150659804,2014,11,20
19703,319900.0,4,2.75,2475,4276,2.0,0,0,3,7,2475,0,2014,0,0.3588007736943907,0.19817740694715663,2014,7,31
19704,532000.0,3,3.75,2260,2050,2.0,0,0,3,9,1170,1090,2010,0,0.2920696324951644,0.1438546659565655,2015,4,16
19705,291000.0,2,1.0,840,863,3.0,0,0,3,8,840,0,2008,0,0.09477756286266924,0.03189537842475887,2015,3,30
19706,675000.0,3,3.25,1720,1330,2.0,0,0,3,8,1030,690,2004,0,0.21276595744680848,0.0514231611337949,2014,7,21
19707,885000.0,3,2.25,2940,6500,3.0,0,0,3,9,2940,0,2014,0,0.2050290135396518,0.3461151547428842,2015,1,21
19708,1450000.0,5,3.5,4170,9090,2.0,0,0,3,10,4170,0,2008,0,0.25338491295938104,0.7683294869518907,2014,10,21
19709,780000.0,6,4.25,4310,10000,2.0,0,0,3,8,2950,1360,2008,0,0.2862669245647969,0.5532280016569028,2014,10,16
19710,839950.0,4,2.75,3010,7200,2.0,0,0,3,9,3010,0,2014,0,0.4622823984526112,0.38771524942304275,2014,7,12
19711,645000.0,3,2.5,2170,1984,2.5,0,0,3,8,2170,0,2008,0,0.29593810444874274,0.07888040712468193,2015,4,24
19712,263000.0,3,2.5,1584,3200,2.0,0,0,3,7,1584,0,2011,0,0.1864603481624758,0.12716728800520744,2014,12,23
19713,345000.0,2,2.25,1110,1290,3.0,0,0,3,8,1110,0,2006,0,0.14313346228239843,0.03550505947097461,2014,10,30
19714,505000.0,4,2.5,2420,5006,2.0,0,0,3,8,2420,0,2013,0,0.4119922630560928,0.2852239777501627,2014,11,25
19715,522500.0,2,2.25,1430,1210,2.0,0,0,3,8,1340,90,2005,0,0.15667311411992263,0.02159891117817623,2014,9,3
19716,400000.0,3,2.5,2393,4788,2.0,0,0,3,8,2393,0,2012,0,0.35183752417794967,0.2855790283448725,2014,8,11
19717,543000.0,3,2.25,1240,949,3.0,0,0,3,8,1240,0,2008,0,0.1334622823984526,0.02893662346884432,2014,6,19
19718,495000.0,4,2.5,2980,12075,1.0,0,0,3,8,1910,1070,2007,0,0.31334622823984526,0.6760163323273567,2014,10,13
19719,549995.0,4,3.5,2970,6587,2.0,0,0,3,8,2260,710,2014,0,0.4545454545454545,0.29818332445706847,2014,9,11
19720,327555.0,3,2.5,2329,5720,2.0,0,0,3,8,2329,0,2010,0,0.30502901353965184,0.2999585774306172,2015,2,11
19721,690000.0,5,3.25,3340,9075,2.0,0,0,3,8,2600,740,2005,0,0.41586073500967113,0.3547547192141547,2015,4,9
19722,673000.0,4,2.25,2580,2875,2.0,0,0,3,9,2580,0,2015,0,0.12959381044487428,0.3017338304041659,2015,3,18
19723,384435.0,3,2.5,2029,3906,2.0,0,0,3,9,2029,0,2014,0,0.2725338491295938,0.19344339901769336,2014,7,21
19724,780000.0,4,2.75,3430,6500,2.0,0,0,3,9,3050,380,2006,0,0.47388781431334626,0.36398603467660806,2014,8,15
19725,1375000.0,5,3.75,3330,5042,2.0,0,2,3,9,2470,860,2014,0,0.22437137330754348,0.19758565595597372,2014,10,29
19726,950968.0,5,3.5,3220,5081,2.0,0,0,3,8,3220,0,2013,0,0.4545454545454545,0.3019113557015208,2015,3,24
19727,334950.0,2,2.25,1240,750,2.0,0,0,3,7,1150,90,2008,0,0.11992263056092843,0.005858334812710815,2015,3,29
19728,489000.0,3,3.5,1500,1249,2.0,0,0,3,8,1240,260,2004,0,0.15860735009671179,0.07095094384283095,2014,6,9
19729,600000.0,3,3.0,3530,8345,2.0,0,0,3,10,3530,0,2006,0,0.2553191489361702,0.5295579620095864,2015,4,20
19730,282000.0,3,2.25,1260,915,2.0,0,0,3,8,1020,240,2007,0,0.12379110251450677,0.02396591514290787,2014,8,22
19731,442000.0,4,4.0,4168,8485,2.0,0,0,3,10,3222,946,2007,0,0.7237911025145067,0.44079531333214983,2014,8,1
19732,220000.0,2,1.5,1030,2850,2.0,0,0,3,7,1030,0,1995,0,0.0793036750483559,0.13900230782886563,2015,5,12
19733,489000.0,3,2.5,3080,5598,2.0,0,0,3,8,3080,0,2006,0,0.47582205029013536,0.27528256109828986,2015,2,18
19734,250000.0,3,1.5,1072,4339,2.0,0,0,3,7,1072,0,2009,0,0.15918762088974853,0.21835611574649388,2014,12,23
19735,484259.0,4,2.75,2790,5000,2.0,0,0,3,8,2790,0,2014,0,0.38684719535783363,0.288537783300787,2014,7,24
19736,1680000.0,3,2.5,4090,16972,2.0,0,2,3,11,3590,500,2007,0,0.6034816247582204,0.9657967927096279,2015,3,2
19737,450000.0,3,2.5,1800,4357,2.0,0,0,3,8,1800,0,2013,0,0.22823984526112184,0.17823539854429254,2015,4,24
19738,299000.0,2,1.5,830,1276,2.0,0,0,3,7,830,0,2005,0,0.17794970986460346,0.04929285756553642,2014,11,14
19739,450000.0,3,2.5,2280,4557,2.0,0,0,3,8,2280,0,2010,0,0.2804642166344294,0.23427421740931414,2014,10,29
19740,585000.0,4,3.0,2110,1286,2.0,0,0,3,9,1710,400,2007,0,0.2669245647969052,0.0375761879401148,2015,1,23
19741,660000.0,3,2.25,1570,1680,3.0,0,0,3,8,1570,0,2014,0,0.12959381044487428,0.07213444582519676,2014,11,3
19742,301500.0,2,1.5,830,1333,2.0,0,0,3,7,830,0,2005,0,0.09671179883945842,0.24681933842239184,2014,5,12
19743,949950.0,4,3.75,4120,8258,2.0,0,0,3,10,4120,0,2012,0,0.6015473887814313,0.45452393632759336,2014,9,15
19744,759990.0,4,2.5,2540,5760,2.0,0,0,3,9,2540,0,2009,0,0.37911025145067695,0.17450736729984023,2014,10,30
19745,355000.0,4,2.75,2050,4000,2.0,0,0,3,8,2050,0,2014,0,0.276595744680851,0.19817740694715663,2015,3,16
19746,889950.0,4,2.75,3080,7242,2.0,0,0,3,9,3080,0,2014,0,0.4622823984526112,0.38783359962127933,2014,7,23
19747,629800.0,3,2.5,2390,1984,2.0,0,0,3,8,2220,170,2008,0,0.29593810444874274,0.07888040712468193,2014,7,1
19748,745000.0,4,2.5,3170,5100,2.0,0,0,3,9,3170,0,2012,0,0.18568665377176014,0.26327001597727673,2015,4,24
19749,379900.0,2,1.5,1240,1331,2.0,0,0,3,7,1050,190,2007,0,0.12185686653771759,0.046156577312266994,2014,11,3
19750,335000.0,3,2.5,1090,1139,2.0,0,0,3,8,960,130,2009,0,0.1508704061895551,0.04124504408544885,2014,11,14
19751,809000.0,5,4.5,4630,6324,2.0,0,0,3,9,3210,1420,2006,0,0.7350096711798839,0.36327593348718856,2014,5,12
19752,569950.0,4,2.5,3230,5899,2.0,0,0,3,8,3230,0,2012,0,0.4061895551257253,0.3105509201727913,2014,8,26
19753,723000.0,4,3.5,3510,9263,2.0,0,0,3,10,3510,0,2001,0,0.5938104448742746,0.5779040179892302,2014,8,8
19754,282000.0,4,2.5,1785,2552,2.0,0,0,3,8,1785,0,2009,0,0.2071566731141199,0.12124977809337832,2014,11,10
19755,569900.0,5,3.25,2360,3873,2.0,0,0,3,8,1990,370,2006,0,0.21276595744680848,0.14320373986626428,2014,10,30
19756,385000.0,4,2.0,2340,9716,1.0,0,0,3,7,2340,0,2009,0,0.10831721470019341,0.7603408485709214,2015,1,21
19757,420000.0,3,2.25,1620,1075,3.0,0,0,3,8,1540,80,2009,0,0.19342359767891681,0.034676608083318544,2014,7,7
19758,2250000.0,3,3.25,3890,3452,2.0,0,0,3,12,2890,1000,2006,0,0.4332688588007737,0.0916030534351145,2014,8,6
19759,1205000.0,4,3.5,3590,5335,2.0,0,2,3,9,3140,450,2006,0,0.2862669245647969,0.3313213799633114,2014,9,15
19760,292000.0,4,3.0,1984,4460,2.0,0,0,3,7,1984,0,2012,0,0.2852998065764023,0.16279069767441862,2014,12,8
19761,645000.0,3,2.25,1640,1023,3.0,0,0,3,8,1640,0,2014,0,0.21276595744680848,0.07746020474584295,2015,3,16
19762,304500.0,4,2.0,1350,942,3.0,0,0,3,7,1350,0,2008,0,0.14893617021276595,0.01721995384342269,2015,3,19
19763,489500.0,4,3.5,2730,5707,2.0,0,0,3,8,2000,730,2011,0,0.35009671179883944,0.3105509201727913,2015,5,7
19764,1583000.0,4,4.0,5610,11063,3.0,0,0,3,11,4750,860,2006,0,0.7620889748549323,0.6161311320196462,2015,4,24
19765,390000.0,2,1.0,962,1992,2.0,0,0,3,7,962,0,2012,0,0.09864603481624758,0.07935380791762826,2015,1,6
19766,815000.0,4,3.5,3040,4006,2.0,0,0,3,8,2350,690,2013,0,0.276595744680851,0.19817740694715663,2014,10,2
19767,719000.0,3,3.5,2540,10578,2.0,0,1,3,9,2010,530,2014,0,0.5067698259187621,0.5432274099059117,2015,4,3
19768,331210.0,4,2.5,2240,4800,2.0,0,0,3,8,2240,0,2014,0,0.31334622823984526,0.2597195100301793,2015,4,3
19769,245000.0,3,1.5,1260,1270,2.0,0,0,3,7,1040,220,2005,0,0.12379110251450677,0.048582756376116934,2014,5,7
19770,465000.0,5,4.0,3210,7200,2.0,0,0,3,8,2410,800,2011,0,0.4119922630560928,0.3875377241256879,2014,9,9
19771,580000.0,3,2.5,1620,1171,3.0,0,4,3,8,1470,150,2008,0,0.19342359767891681,0.05053553464702054,2014,9,30
19772,540000.0,3,2.0,1580,1972,2.5,0,2,3,8,1180,400,2007,0,0.17021276595744678,0.07438309959169181,2015,4,14
19773,399000.0,3,2.5,1430,1250,3.0,0,0,3,7,1430,0,2007,0,0.14313346228239843,0.03657021125510386,2014,11,18
19774,328000.0,4,2.5,1850,5388,2.0,0,0,3,8,1850,0,2009,0,0.29400386847195353,0.2624415645896207,2014,8,4
19775,701000.0,4,2.5,3340,5314,2.0,0,0,3,10,3340,0,2010,0,0.5029013539651838,0.2869400556245932,2015,5,11
19776,408000.0,3,2.75,2670,4800,2.0,0,0,3,8,2670,0,2014,0,0.33268858800773693,0.25735250606544763,2014,10,22
19777,2641100.0,5,4.25,4660,16200,2.0,0,2,3,11,4660,0,2005,0,0.5261121856866537,0.9201136161903072,2015,2,12
19778,445000.0,3,2.5,1550,930,2.0,0,0,3,8,1060,490,2006,0,0.1798839458413926,0.03846381442688916,2014,8,14
19779,672500.0,4,2.5,3470,6651,2.0,0,0,3,9,3470,0,2005,0,0.4081237911025145,0.32711994792591276,2014,10,21
19780,538000.0,3,2.5,3010,7014,2.0,0,0,3,8,3010,0,2009,0,0.4661508704061895,0.32717912302503105,2014,7,9
19781,450000.0,5,3.5,3931,9497,2.0,0,0,3,10,2650,1281,2014,0,0.5589941972920696,0.5234629268004024,2014,9,4
19782,362500.0,3,2.5,1800,2700,2.0,0,0,3,8,1800,0,2011,0,0.1470019342359768,0.03248712941594177,2014,6,19
19783,414950.0,3,2.5,1570,1551,3.0,0,0,3,8,1570,0,2008,0,0.18375241779497098,0.06237055447067874,2014,10,15
19784,679950.0,3,2.5,2230,3939,2.0,0,0,3,8,2230,0,2014,0,0.31141199226305605,0.21001242677081483,2015,1,27
19785,290000.0,4,2.5,2423,7292,2.0,0,0,3,8,2423,0,2005,0,0.36266924564796904,0.404639327770874,2014,11,12
19786,230000.0,3,2.0,1160,1174,2.0,0,0,3,7,790,370,2007,0,0.10444874274661507,0.020297058997573822,2014,10,23
19787,439950.0,2,2.0,1440,4666,1.0,0,0,3,8,1440,0,2010,0,0.17214700193423593,0.23338659092253977,2015,2,20
19788,349900.0,4,2.5,2052,3723,2.0,0,0,3,8,2052,0,2014,0,0.2769825918762089,0.2721462808450204,2014,5,22
19789,550000.0,5,2.5,2780,9272,2.0,0,0,3,8,2780,0,2014,0,0.10251450676982592,0.4620983490147346,2014,12,22
19790,1050000.0,4,4.25,3720,5750,2.0,0,2,3,9,2960,760,2006,0,0.3733075435203095,0.3017338304041659,2015,4,30
19791,655000.0,2,2.25,1460,1851,2.0,0,0,3,9,1180,280,2014,0,0.22823984526112184,0.2140955086099769,2015,3,19
19792,385000.0,3,3.5,1370,1540,2.0,0,0,3,8,1100,270,2006,0,0.14506769825918758,0.015622226167228831,2014,11,10
19793,729999.0,6,4.5,3600,6110,2.0,0,0,3,9,2510,1090,2012,0,0.14313346228239843,0.3046925853600805,2015,4,10
19794,523950.0,3,2.25,1420,1282,3.0,0,0,3,8,1420,0,2006,0,0.1760154738878143,0.03722113734540505,2014,6,16
19795,369000.0,2,2.5,980,895,2.0,0,0,3,8,670,310,2009,0,0.06963249516441004,0.01467542458133618,2014,5,12
19796,509900.0,3,2.5,1790,2700,2.0,0,0,3,8,1790,0,2010,0,0.24564796905222436,0.14361796556009232,2014,5,5
19797,282000.0,3,2.5,2010,5399,2.0,0,0,3,7,2010,0,2006,0,0.32108317214700194,0.2656961950411267,2014,7,15
19798,387865.0,3,2.5,2370,4200,2.0,0,0,3,8,2370,0,2014,0,0.33849129593810445,0.21001242677081483,2014,8,27
19799,385000.0,4,2.5,2560,6238,2.0,0,0,3,8,2560,0,2007,0,0.37524177949709864,0.33072962897212854,2014,11,20
19800,536000.0,3,2.5,1900,6224,2.0,0,0,3,7,1900,0,2005,0,0.31721470019342357,0.2839813006686786,2014,6,9
19801,395000.0,2,2.25,1350,1493,2.0,0,0,3,8,1050,300,2007,0,0.12185686653771759,0.032605479614178354,2014,6,25
19802,545000.0,4,2.75,2650,6717,2.0,0,0,3,10,2650,0,2014,0,0.4100580270793036,0.43032132078821234,2014,11,17
19803,715000.0,4,2.5,3020,7035,2.0,0,4,3,9,3020,0,2001,0,0.4642166344294003,0.3621516066039411,2015,4,13
19804,348000.0,3,2.5,1500,2255,2.0,0,0,3,7,1500,0,2005,0,0.15860735009671179,0.08219421267530623,2014,7,10
19805,455000.0,3,1.75,1320,1014,3.0,0,0,3,9,1320,0,2015,0,0.1470019342359768,0.049943783655837626,2014,8,1
19806,575000.0,4,2.75,3120,7644,2.0,0,0,3,10,3120,0,2010,0,0.4564796905222437,0.3194863601396532,2014,6,3
19807,449950.0,3,2.25,1540,1270,3.0,0,0,3,7,1540,0,2014,0,0.11798839458413928,0.0475176045919877,2014,10,7
19808,364000.0,3,2.5,1800,2790,2.0,0,0,3,8,1800,0,2011,0,0.18568665377176014,0.08195751227883306,2014,6,25
19809,932990.0,4,2.5,3640,6389,2.0,0,0,3,9,3640,0,2014,0,0.5705996131528046,0.33445766021658085,2014,12,1
19810,710000.0,3,2.5,2440,4153,2.0,0,0,3,9,2440,0,2003,0,0.2727272727272727,0.20663944612107227,2014,6,27
19811,949990.0,4,4.0,3970,7314,2.0,0,0,3,9,3970,0,2014,0,0.5686653771760154,0.27261968163796674,2015,2,13
19812,326989.0,3,2.5,2060,4200,2.0,0,0,3,8,2060,0,2014,0,0.33849129593810445,0.21001242677081483,2014,7,31
19813,335606.0,3,2.5,2538,4600,2.0,0,0,3,8,2538,0,2013,0,0.3771760154738878,0.24551748624178943,2014,7,8
19814,1532500.0,5,4.5,4270,8076,2.0,0,0,3,11,3400,870,2007,0,0.6731141199226305,0.5905674892005445,2014,5,7
19815,299950.0,3,2.5,1320,3150,2.0,0,0,3,7,1320,0,2005,0,0.14893617021276595,0.06355405645304456,2014,11,26
19816,962000.0,4,2.75,3340,5700,2.0,0,0,3,11,3340,0,2013,0,0.5261121856866537,0.37215219835493224,2014,10,14
19817,395825.0,2,2.5,1590,1679,2.0,0,0,3,8,1590,0,2012,0,0.1876208897485493,0.060891176992721466,2014,8,13
19818,419354.0,5,2.75,2710,4500,2.0,0,0,3,8,2710,0,2014,0,0.4042553191489362,0.2352210189952068,2014,10,14
19819,920000.0,4,2.75,3140,7258,2.0,0,1,3,10,3140,0,2006,0,0.4584139264990329,0.7662583584827505,2014,8,26
19820,366000.0,3,2.25,1445,1028,2.0,0,0,3,7,1300,145,2005,0,0.1595744680851064,0.04296112195987929,2014,8,29
19821,480000.0,4,2.5,2430,5000,2.0,0,0,3,7,2430,0,2009,0,0.35009671179883944,0.283448724776614,2014,5,16
19822,388000.0,3,3.25,1370,915,2.0,0,0,3,8,1100,270,2006,0,0.14506769825918758,0.029291674063554055,2014,11,20
19823,2320000.0,4,3.5,5050,9520,2.0,0,0,3,11,3610,1440,2007,0,0.35009671179883944,0.508728327119948,2015,4,21
19824,730000.0,3,2.5,1860,1290,2.0,0,0,3,9,1240,620,2010,0,0.21083172147001933,0.05171903662938636,2015,1,21
19825,950000.0,5,3.75,5330,6000,2.0,0,2,3,10,3570,1760,2006,0,0.7350096711798839,0.3045150600627256,2014,5,21
19826,358990.0,3,3.25,1710,2171,2.0,0,0,3,7,1400,310,2014,0,0.1470019342359768,0.03840463932777087,2014,7,28
19827,398651.0,4,2.5,2650,4120,2.0,0,0,3,8,2650,0,2014,0,0.2727272727272727,0.1844487839517131,2014,10,16
19828,530000.0,4,2.5,2590,7891,2.0,0,0,3,9,2590,0,2006,0,0.1508704061895551,0.428427717616427,2014,11,14
19829,610360.0,4,2.5,2610,5562,2.0,0,0,3,9,2610,0,2013,0,0.4061895551257253,0.39937274394934613,2014,7,23
19830,436110.0,3,2.5,1770,1235,3.0,0,0,3,8,1600,170,2007,0,0.2050290135396518,0.032664654713296645,2014,5,2
19831,925000.0,4,2.75,3730,8014,2.0,0,0,3,10,3730,0,2012,0,0.5899419729206963,0.4513876560743239,2014,6,20
19832,449950.0,4,2.5,2420,5244,2.0,0,0,3,9,2420,0,2007,0,0.1508704061895551,0.2721462808450204,2015,3,13
19833,760000.0,4,2.5,3330,7399,2.0,0,0,3,9,3330,0,2009,0,0.39071566731141194,0.4704420379904137,2014,5,27
19834,293000.0,3,2.25,1910,3481,2.0,0,0,3,8,1910,0,2009,0,0.211605415860735,0.14947630037280313,2014,7,8
19835,695000.0,2,2.5,2170,7665,1.0,0,2,3,8,2170,0,2013,0,0.32495164410058025,0.3816202142138588,2015,2,12
19836,285000.0,3,2.5,2437,5136,2.0,0,0,3,7,2437,0,2011,0,0.35145067698259186,0.2345109178057873,2014,6,4
19837,1255780.0,5,4.0,4180,12042,2.0,0,0,3,10,4180,0,2014,0,0.22823984526112184,0.3196047103378898,2014,12,30
19838,379900.0,3,2.5,1800,2791,2.0,0,0,3,8,1800,0,2011,0,0.18568665377176014,0.11633824486656015,2014,7,14
19839,472000.0,5,2.5,2570,7412,2.0,0,0,3,8,2570,0,2006,0,0.4390715667311412,0.438191608970945,2015,4,27
19840,300000.0,4,2.5,2090,5195,2.0,0,0,3,7,2090,0,2007,0,0.2843326885880077,0.2713178294573643,2014,7,7
19841,272000.0,4,2.5,2789,3960,2.0,0,0,3,7,2789,0,2007,0,0.3727272727272727,0.19581040298242502,2014,11,20
19842,418395.0,4,2.5,2906,5893,2.0,0,0,3,9,2906,0,2014,0,0.3984526112185687,0.2543937511095331,2014,11,20
19843,465000.0,5,2.5,2550,6405,2.0,0,0,3,7,2550,0,2008,0,0.3036750483558994,0.3106100952719096,2014,12,22
19844,659950.0,4,2.75,3550,9400,2.0,0,0,3,9,3550,0,2014,0,0.5667311411992263,0.5189656192674124,2014,7,16
19845,484950.0,3,2.25,1590,926,3.0,0,0,3,8,1590,0,2014,0,0.19729206963249513,0.03964731640925499,2015,1,7
19846,359000.0,3,2.25,1950,1968,2.0,0,0,4,7,1160,790,1979,0,0.25725338491295935,0.07793360553878928,2015,4,26
19847,519000.0,4,2.5,3250,4500,2.0,0,0,3,8,3250,0,2009,0,0.4661508704061895,0.22883010829043138,2014,6,17
19848,1710000.0,5,4.5,4590,14685,2.0,0,0,3,10,4590,0,2009,0,0.4661508704061895,0.5228120007101013,2014,5,27
19849,535000.0,4,2.75,3070,7201,2.0,0,0,3,9,3070,0,2006,0,0.437137330754352,0.45641753949937863,2014,6,17
19850,622950.0,4,3.25,3030,7644,2.0,0,0,3,8,2830,200,2006,0,0.5377176015473888,0.3702585951831469,2015,4,9
19851,515000.0,3,2.5,2610,5845,2.0,0,0,3,8,2610,0,2005,0,0.42359767891682787,0.25735250606544763,2014,8,11
19852,330000.0,4,3.5,3150,6202,2.0,0,0,3,7,3150,0,2005,0,0.45067698259187616,0.3129770992366412,2014,5,22
19853,318000.0,3,1.5,1240,983,3.0,0,0,3,8,1240,0,2009,0,0.11992263056092843,0.022190662169359138,2015,2,13
19854,439000.0,3,2.5,1680,2801,2.0,0,0,3,7,1680,0,2011,0,0.2514506769825919,0.122610805373099,2014,10,7
19855,540000.0,3,2.5,2220,5279,2.0,0,0,3,8,2220,0,2006,0,0.19148936170212766,0.2749275105035801,2015,3,24
19856,1079000.0,4,3.25,4800,12727,2.0,0,0,3,10,4800,0,2011,0,0.7988394584139265,0.7663767086809871,2014,7,17
19857,435000.0,4,2.5,3100,4699,2.0,0,0,3,9,3100,0,2010,0,0.35396518375241776,0.2650452689508255,2015,3,26
19859,1100000.0,4,2.75,3590,5625,2.0,0,0,3,10,3590,0,2012,0,0.5744680851063829,0.2943369430143795,2014,10,17
19860,293467.0,4,2.0,1590,942,3.0,0,0,3,7,1590,0,2008,0,0.14893617021276595,0.01721995384342269,2015,2,6
19861,328000.0,3,2.5,2242,4800,2.0,0,0,3,8,2242,0,2013,0,0.26866537717601546,0.24551748624178943,2015,5,12
19862,550000.0,3,3.5,2490,3582,2.0,0,0,3,8,1720,770,2005,0,0.1595744680851064,0.05556541807207527,2014,7,8
19863,649000.0,3,2.0,1530,1442,3.0,0,0,3,9,1530,0,2015,0,0.19342359767891681,0.04763595479022428,2015,4,2
19864,435000.0,4,2.5,2150,3143,2.0,0,0,3,7,2150,0,2010,0,0.39071566731141194,0.15083732765252383,2014,7,8
19865,625000.0,3,2.5,2440,4800,2.0,0,0,3,10,2440,0,2014,0,0.10831721470019341,0.28575655364222735,2014,6,20
19866,415000.0,3,1.5,1270,1483,3.0,0,0,3,8,1270,0,2007,0,0.1257253384912959,0.04509142552813776,2015,4,29
19867,400000.0,3,2.25,1450,4706,2.0,0,0,3,7,1450,0,2009,0,0.16827852998065762,0.23764719805905676,2014,6,3
19868,979000.0,3,2.5,2690,4047,3.0,0,0,3,10,2690,0,2014,0,0.27466150870406186,0.25735250606544763,2014,5,6
19869,625250.0,4,2.5,2755,4831,2.0,0,0,3,7,2755,0,2003,0,0.3655705996131528,0.24735191431445647,2015,2,20
19870,665000.0,4,3.5,2650,3474,2.0,0,0,3,8,2230,420,2011,0,0.3307543520309478,0.16705130481093555,2014,9,9
19871,589500.0,3,3.25,2310,3075,2.0,0,0,3,8,1730,580,2005,0,0.3268858800773694,0.14344044026273745,2014,6,27
19872,437000.0,2,3.0,1460,1452,2.0,0,0,3,8,1140,320,2007,0,0.1624758220502901,0.04739925439375112,2015,3,9
19873,320000.0,3,1.0,1400,9000,1.0,0,0,5,7,1400,0,1959,0,0.15860735009671179,0.45854784306763713,2014,10,1
19874,333500.0,3,2.5,2196,7475,2.0,0,0,3,8,2196,0,2006,0,0.23984526112185683,0.3612048050180484,2015,1,14
19875,430000.0,3,2.25,2020,2750,2.0,0,0,3,8,1680,340,2008,0,0.21276595744680848,0.05296171371087047,2014,11,24
19876,995500.0,5,4.5,4280,8465,2.0,0,0,3,10,4280,0,2014,0,0.4584139264990329,0.6163678324161194,2014,8,5
19877,427874.0,3,3.0,2340,5002,2.0,0,0,3,8,2340,0,2013,0,0.41972920696324945,0.2795431682348068,2014,6,3
19878,334990.0,4,2.5,2220,4228,2.0,0,0,3,8,2220,0,2014,0,0.3094777562862669,0.20746789750872835,2014,5,21
19879,909500.0,4,4.0,4420,5940,2.0,0,0,3,10,3410,1010,2006,0,0.7524177949709864,0.3045150600627256,2015,2,11
